TrackId,TrackName,Genre,Artist,Album,Revenue,UnitsSold
2995,Pride (In The Name Of Love),Rock,U2,Rattle And Hum,1.98,2
3001,The Star Spangled Banner,Rock,U2,Rattle And Hum,1.98,2
3013,Sweetest Thing,Rock,U2,The Best Of 1980-1990,1.98,2
3018,Sunday Bloody Sunday,Rock,U2,War,1.98,2
3024,Two Hearts Beat As One,Rock,U2,War,1.98,2
3025,Red Light,Rock,U2,War,1.98,2
3036,Dirty Day,Rock,U2,Zooropa,1.98,2
3048,C'est La Vie,Reggae,UB40,UB40 The Best Of - Volume Two [UK],1.98,2
3064,Eruption,Rock,Van Halen,"The Best Of Van Halen, Vol. I",1.98,2
3082,Eruption,Rock,Van Halen,Van Halen,1.98,2
3100,Year to the Day,Rock,Van Halen,Van Halen III,1.98,2
3256,Give Peace a Chance,Pop,U2,Instant Karma: The Amnesty International Campaign to Save Darfur,1.98,2
3268,Beautiful Boy,Pop,U2,Instant Karma: The Amnesty International Campaign to Save Darfur,1.98,2
3280,War Pigs,Rock,Ozzy Osbourne,Speak of the Devil,1.98,2
3432,"Scheherazade, Op. 35: I. The Sea and Sindbad's Ship",Classical,Chicago Symphony Orchestra & Fritz Reiner,Scheherazade,1.98,2
3446,"Symphonie Fantastique, Op. 14: V. Songe d'une nuit du sabbat",Classical,Michael Tilson Thomas & San Francisco Symphony,Berlioz: Symphonie Fantastique,1.98,2
3455,Rehab,R&B/Soul,Amy Winehouse,Back to Black,1.98,2
3482,"Suite No. 3 in D, BWV 1068: III. Gavotte I & II",Classical,"Academy of St. Martin in the Fields, Sir Neville Marriner & Thurston Dart",Bach: Orchestral Suites Nos. 1 - 4,1.98,2
3488,"Music for the Funeral of Queen Mary: VI. ""Thou Knowest, Lord, the Secrets of Our Hearts""",Classical,"Equale Brass Ensemble, John Eliot Gardiner & Munich Monteverdi Orchestra and Choir",Purcell: Music for the Queen Mary,1.98,2
3500,"String Quartet No. 12 in C Minor, D. 703 ""Quartettsatz"": II. Andante - Allegro assai",Classical,Emerson String Quartet,Schubert: The Late String Quartets & String Quintet (3 CD's),1.98,2
1,For Those About To Rock (We Salute You),Rock,AC/DC,For Those About To Rock We Salute You,0.99,1
3,Fast As a Shark,Rock,Accept,Restless and Wild,0.99,1
4,Restless and Wild,Rock,Accept,Restless and Wild,0.99,1
5,Princess of the Dawn,Rock,Accept,Restless and Wild,0.99,1
6,Put The Finger On You,Rock,AC/DC,For Those About To Rock We Salute You,0.99,1
10,Evil Walks,Rock,AC/DC,For Those About To Rock We Salute You,0.99,1
12,Breaking The Rules,Rock,AC/DC,For Those About To Rock We Salute You,0.99,1
13,Night Of The Long Knives,Rock,AC/DC,For Those About To Rock We Salute You,0.99,1
14,Spellbound,Rock,AC/DC,For Those About To Rock We Salute You,0.99,1
15,Go Down,Rock,AC/DC,Let There Be Rock,0.99,1
16,Dog Eat Dog,Rock,AC/DC,Let There Be Rock,0.99,1
19,Problem Child,Rock,AC/DC,Let There Be Rock,0.99,1
21,Hell Ain't A Bad Place To Be,Rock,AC/DC,Let There Be Rock,0.99,1
24,Love In An Elevator,Rock,Aerosmith,Big Ones,0.99,1
25,Rag Doll,Rock,Aerosmith,Big Ones,0.99,1
26,What It Takes,Rock,Aerosmith,Big Ones,0.99,1
28,Janie's Got A Gun,Rock,Aerosmith,Big Ones,0.99,1
30,Amazing,Rock,Aerosmith,Big Ones,0.99,1
31,Blind Man,Rock,Aerosmith,Big Ones,0.99,1
36,Angel,Rock,Aerosmith,Big Ones,0.99,1
37,Livin' On The Edge,Rock,Aerosmith,Big Ones,0.99,1
38,All I Really Want,Rock,Alanis Morissette,Jagged Little Pill,0.99,1
39,You Oughta Know,Rock,Alanis Morissette,Jagged Little Pill,0.99,1
42,Right Through You,Rock,Alanis Morissette,Jagged Little Pill,0.99,1
43,Forgiven,Rock,Alanis Morissette,Jagged Little Pill,0.99,1
44,You Learn,Rock,Alanis Morissette,Jagged Little Pill,0.99,1
49,Wake Up,Rock,Alanis Morissette,Jagged Little Pill,0.99,1
53,Sea Of Sorrow,Rock,Alice In Chains,Facelift,0.99,1
54,Bleed The Freak,Rock,Alice In Chains,Facelift,0.99,1
55,I Can't Remember,Rock,Alice In Chains,Facelift,0.99,1
57,It Ain't Like That,Rock,Alice In Chains,Facelift,0.99,1
60,Confusion,Rock,Alice In Chains,Facelift,0.99,1
61,I Know Somethin (Bout You),Rock,Alice In Chains,Facelift,0.99,1
62,Real Thing,Rock,Alice In Chains,Facelift,0.99,1
67,Ligia,Jazz,Antônio Carlos Jobim,Warner 25 Anos,0.99,1
71,Falando De Amor,Jazz,Antônio Carlos Jobim,Warner 25 Anos,0.99,1
72,Angela,Jazz,Antônio Carlos Jobim,Warner 25 Anos,0.99,1
75,O Boto (Bôto),Jazz,Antônio Carlos Jobim,Warner 25 Anos,0.99,1
76,"Canta, Canta Mais",Jazz,Antônio Carlos Jobim,Warner 25 Anos,0.99,1
78,Master Of Puppets,Metal,Apocalyptica,Plays Metallica By Four Cellos,0.99,1
80,The Unforgiven,Metal,Apocalyptica,Plays Metallica By Four Cellos,0.99,1
85,Cochise,Rock,Audioslave,Audioslave,0.99,1
89,Like a Stone,Rock,Audioslave,Audioslave,0.99,1
90,Set It Off,Rock,Audioslave,Audioslave,0.99,1
93,Exploder,Rock,Audioslave,Audioslave,0.99,1
94,Hypnotize,Rock,Audioslave,Audioslave,0.99,1
98,The Last Remaining Light,Rock,Audioslave,Audioslave,0.99,1
99,Your Time Has Come,Alternative & Punk,Audioslave,Out Of Exile,0.99,1
102,Doesn't Remind Me,Alternative & Punk,Audioslave,Out Of Exile,0.99,1
103,Drown Me Slowly,Alternative & Punk,Audioslave,Out Of Exile,0.99,1
107,Yesterday To Tomorrow,Alternative & Punk,Audioslave,Out Of Exile,0.99,1
108,Dandelion,Alternative & Punk,Audioslave,Out Of Exile,0.99,1
111,Money,Rock And Roll,BackBeat,BackBeat Soundtrack,0.99,1
112,Long Tall Sally,Rock And Roll,BackBeat,BackBeat Soundtrack,0.99,1
116,C'Mon Everybody,Rock And Roll,BackBeat,BackBeat Soundtrack,0.99,1
117,Rock 'N' Roll Music,Rock And Roll,BackBeat,BackBeat Soundtrack,0.99,1
120,Carol,Rock And Roll,BackBeat,BackBeat Soundtrack,0.99,1
121,Good Golly Miss Molly,Rock And Roll,BackBeat,BackBeat Soundtrack,0.99,1
125,"Spanish moss-""A sound portrait""-Spanish moss",Jazz,Billy Cobham,The Best Of Billy Cobham,0.99,1
126,Moon germs,Jazz,Billy Cobham,The Best Of Billy Cobham,0.99,1
129,Solo-Panhandler,Jazz,Billy Cobham,The Best Of Billy Cobham,0.99,1
130,Do what cha wanna,Jazz,Billy Cobham,The Best Of Billy Cobham,0.99,1
134,All For You,Metal,Black Label Society,Alcohol Fueled Brewtality Live! [Disc 1],0.99,1
135,Super Terrorizer,Metal,Black Label Society,Alcohol Fueled Brewtality Live! [Disc 1],0.99,1
138,Bored To Tears,Metal,Black Label Society,Alcohol Fueled Brewtality Live! [Disc 1],0.99,1
139,A.N.D.R.O.T.A.Z.,Metal,Black Label Society,Alcohol Fueled Brewtality Live! [Disc 1],0.99,1
143,The Begining... At Last,Metal,Black Label Society,Alcohol Fueled Brewtality Live! [Disc 1],0.99,1
144,Heart Of Gold,Metal,Black Label Society,Alcohol Fueled Brewtality Live! [Disc 2],0.99,1
147,Blood In The Wall,Metal,Black Label Society,Alcohol Fueled Brewtality Live! [Disc 2],0.99,1
148,The Beginning...At Last,Metal,Black Label Society,Alcohol Fueled Brewtality Live! [Disc 2],0.99,1
152,N.I.B.,Metal,Black Sabbath,Black Sabbath,0.99,1
153,Evil Woman,Metal,Black Sabbath,Black Sabbath,0.99,1
157,Tomorrow's Dream,Metal,Black Sabbath,Black Sabbath Vol. 4 (Remaster),0.99,1
163,Laguna Sunrise,Metal,Black Sabbath,Black Sabbath Vol. 4 (Remaster),0.99,1
165,Under The Sun/Every Day Comes and Goes,Metal,Black Sabbath,Black Sabbath Vol. 4 (Remaster),0.99,1
166,Smoked Pork,Alternative & Punk,Body Count,Body Count,0.99,1
167,Body Count's In The House,Alternative & Punk,Body Count,Body Count,0.99,1
169,Body Count,Alternative & Punk,Body Count,Body Count,0.99,1
170,A Statistic,Alternative & Punk,Body Count,Body Count,0.99,1
173,KKK Bitch,Alternative & Punk,Body Count,Body Count,0.99,1
179,Evil Dick,Alternative & Punk,Body Count,Body Count,0.99,1
180,Body Count Anthem,Alternative & Punk,Body Count,Body Count,0.99,1
183,King In Crimson,Metal,Bruce Dickinson,Chemical Wedding,0.99,1
185,The Tower,Metal,Bruce Dickinson,Chemical Wedding,0.99,1
186,Killing Floor,Metal,Bruce Dickinson,Chemical Wedding,0.99,1
187,Book Of Thel,Metal,Bruce Dickinson,Chemical Wedding,0.99,1
188,Gates Of Urizen,Metal,Bruce Dickinson,Chemical Wedding,0.99,1
189,Jerusalem,Metal,Bruce Dickinson,Chemical Wedding,0.99,1
190,Trupets Of Jericho,Metal,Bruce Dickinson,Chemical Wedding,0.99,1
191,Machine Men,Metal,Bruce Dickinson,Chemical Wedding,0.99,1
192,The Alchemist,Metal,Bruce Dickinson,Chemical Wedding,0.99,1
193,Realword,Metal,Bruce Dickinson,Chemical Wedding,0.99,1
194,First Time I Met The Blues,Blues,Buddy Guy,The Best Of Buddy Guy - The Millenium Collection,0.99,1
195,Let Me Love You Baby,Blues,Buddy Guy,The Best Of Buddy Guy - The Millenium Collection,0.99,1
196,Stone Crazy,Blues,Buddy Guy,The Best Of Buddy Guy - The Millenium Collection,0.99,1
199,Leave My Girl Alone,Blues,Buddy Guy,The Best Of Buddy Guy - The Millenium Collection,0.99,1
202,My Time After Awhile,Blues,Buddy Guy,The Best Of Buddy Guy - The Millenium Collection,0.99,1
205,Jorge Da Capadócia,Latin,Caetano Veloso,Prenda Minha,0.99,1
206,Prenda Minha,Latin,Caetano Veloso,Prenda Minha,0.99,1
208,Terra,Latin,Caetano Veloso,Prenda Minha,0.99,1
209,Eclipse Oculto,Latin,Caetano Veloso,Prenda Minha,0.99,1
210,"Texto ""Verdade Tropical""",Latin,Caetano Veloso,Prenda Minha,0.99,1
213,Saudosismo,Latin,Caetano Veloso,Prenda Minha,0.99,1
214,Carolina,Latin,Caetano Veloso,Prenda Minha,0.99,1
215,Sozinho,Latin,Caetano Veloso,Prenda Minha,0.99,1
216,Esse Cara,Latin,Caetano Veloso,Prenda Minha,0.99,1
218,Linha Do Equador,Latin,Caetano Veloso,Prenda Minha,0.99,1
219,Odara,Latin,Caetano Veloso,Prenda Minha,0.99,1
221,Atrás Da Verd-E-Rosa Só Não Vai Quem Já Morreu,Latin,Caetano Veloso,Prenda Minha,0.99,1
222,Vida Boa,Latin,Caetano Veloso,Prenda Minha,0.99,1
223,Sozinho (Hitmakers Classic Mix),Latin,Caetano Veloso,Sozinho Remix Ao Vivo,0.99,1
225,Sozinho (Caêdrum 'n' Bass),Latin,Caetano Veloso,Sozinho Remix Ao Vivo,0.99,1
228,Vai Passar,Latin,Chico Buarque,Minha Historia,0.99,1
230,"Bye, Bye Brasil",Latin,Chico Buarque,Minha Historia,0.99,1
231,Atras Da Porta,Latin,Chico Buarque,Minha Historia,0.99,1
232,Tatuagem,Latin,Chico Buarque,Minha Historia,0.99,1
233,O Que Será (À Flor Da Terra),Latin,Chico Buarque,Minha Historia,0.99,1
235,Apesar De Você,Latin,Chico Buarque,Minha Historia,0.99,1
236,A Banda,Latin,Chico Buarque,Minha Historia,0.99,1
237,Minha Historia,Latin,Chico Buarque,Minha Historia,0.99,1
238,Com Açúcar E Com Afeto,Latin,Chico Buarque,Minha Historia,0.99,1
242,Trocando Em Miúdos,Latin,Chico Buarque,Minha Historia,0.99,1
244,Gota D'água,Latin,Chico Buarque,Minha Historia,0.99,1
245,Construção / Deus Lhe Pague,Latin,Chico Buarque,Minha Historia,0.99,1
246,Mateus Enter,Latin,Chico Science & Nação Zumbi,Afrociberdelia,0.99,1
247,O Cidadão Do Mundo,Latin,Chico Science & Nação Zumbi,Afrociberdelia,0.99,1
248,Etnia,Latin,Chico Science & Nação Zumbi,Afrociberdelia,0.99,1
251,Um Passeio No Mundo Livre,Latin,Chico Science & Nação Zumbi,Afrociberdelia,0.99,1
253,Maracatu Atômico,Latin,Chico Science & Nação Zumbi,Afrociberdelia,0.99,1
256,Sobremesa,Latin,Chico Science & Nação Zumbi,Afrociberdelia,0.99,1
257,Manguetown,Latin,Chico Science & Nação Zumbi,Afrociberdelia,0.99,1
258,Um Satélite Na Cabeça,Latin,Chico Science & Nação Zumbi,Afrociberdelia,0.99,1
260,Sangue De Bairro,Latin,Chico Science & Nação Zumbi,Afrociberdelia,0.99,1
262,Interlude Zumbi,Latin,Chico Science & Nação Zumbi,Afrociberdelia,0.99,1
263,Criança De Domingo,Latin,Chico Science & Nação Zumbi,Afrociberdelia,0.99,1
268,Maracatu Atômico [Trip Hop],Latin,Chico Science & Nação Zumbi,Afrociberdelia,0.99,1
269,Banditismo Por Uma Questa,Latin,Chico Science & Nação Zumbi,Da Lama Ao Caos,0.99,1
270,Banditismo Por Uma Questa,Latin,Chico Science & Nação Zumbi,Da Lama Ao Caos,0.99,1
271,Rios Pontes & Overdrives,Latin,Chico Science & Nação Zumbi,Da Lama Ao Caos,0.99,1
274,Samba Makossa,Latin,Chico Science & Nação Zumbi,Da Lama Ao Caos,0.99,1
275,Da Lama Ao Caos,Latin,Chico Science & Nação Zumbi,Da Lama Ao Caos,0.99,1
276,Maracatu De Tiro Certeiro,Latin,Chico Science & Nação Zumbi,Da Lama Ao Caos,0.99,1
281,Computadores Fazem Arte,Latin,Chico Science & Nação Zumbi,Da Lama Ao Caos,0.99,1
285,Soldado Da Paz,Reggae,Cidade Negra,Acústico MTV [Live],0.99,1
286,Firmamento,Reggae,Cidade Negra,Acústico MTV [Live],0.99,1
287,Extra,Reggae,Cidade Negra,Acústico MTV [Live],0.99,1
289,Podes Crer,Reggae,Cidade Negra,Acústico MTV [Live],0.99,1
292,Já Foi,Reggae,Cidade Negra,Acústico MTV [Live],0.99,1
293,Onde Você Mora?,Reggae,Cidade Negra,Acústico MTV [Live],0.99,1
294,Pensamento,Reggae,Cidade Negra,Acústico MTV [Live],0.99,1
299,Onde Você Mora?,Reggae,Cidade Negra,Cidade Negra - Hits,0.99,1
303,Falar A Verdade,Reggae,Cidade Negra,Cidade Negra - Hits,0.99,1
304,Firmamento,Reggae,Cidade Negra,Cidade Negra - Hits,0.99,1
307,Doutor,Reggae,Cidade Negra,Cidade Negra - Hits,0.99,1
308,Na Frente Da TV,Reggae,Cidade Negra,Cidade Negra - Hits,0.99,1
310,Sábado A Noite,Reggae,Cidade Negra,Cidade Negra - Hits,0.99,1
312,Eu Também Quero Beijar,Reggae,Cidade Negra,Cidade Negra - Hits,0.99,1
317,Amor Demais,Latin,Cláudio Zoli,Na Pista,0.99,1
321,Felicidade Urgente,Latin,Cláudio Zoli,Na Pista,0.99,1
322,Livre Pra Viver,Latin,Cláudio Zoli,Na Pista,0.99,1
325,TriboTchan,Pop,Various Artists,Axé Bahia 2001,0.99,1
326,"Tapa Aqui, Descobre Ali",Pop,Various Artists,Axé Bahia 2001,0.99,1
330,Levada do Amor (Ailoviu),Pop,Various Artists,Axé Bahia 2001,0.99,1
331,Lavadeira,Pop,Various Artists,Axé Bahia 2001,0.99,1
334,Reggae Tchan,Pop,Various Artists,Axé Bahia 2001,0.99,1
335,My Love,Pop,Various Artists,Axé Bahia 2001,0.99,1
339,Communication Breakdown,Rock,Led Zeppelin,BBC Sessions [Disc 1] [Live],0.99,1
340,Dazed and Confused,Rock,Led Zeppelin,BBC Sessions [Disc 1] [Live],0.99,1
343,Communication Breakdown(2),Rock,Led Zeppelin,BBC Sessions [Disc 1] [Live],0.99,1
344,Travelling Riverside Blues,Rock,Led Zeppelin,BBC Sessions [Disc 1] [Live],0.99,1
348,I Can't Quit You Baby(2),Rock,Led Zeppelin,BBC Sessions [Disc 1] [Live],0.99,1
349,You Shook Me(2),Rock,Led Zeppelin,BBC Sessions [Disc 1] [Live],0.99,1
352,Carolina Hard-Core Ecstasy,Rock,Frank Zappa & Captain Beefheart,Bongo Fury,0.99,1
353,Sam With The Showing Scalp Flat Top,Rock,Frank Zappa & Captain Beefheart,Bongo Fury,0.99,1
357,Advance Romance,Rock,Frank Zappa & Captain Beefheart,Bongo Fury,0.99,1
358,Man With The Woman Head,Rock,Frank Zappa & Captain Beefheart,Bongo Fury,0.99,1
361,X-9 2001,Soundtrack,Various Artists,Carnaval 2001,0.99,1
362,Gavioes 2001,Soundtrack,Various Artists,Carnaval 2001,0.99,1
366,Camisa Verde 2001,Soundtrack,Various Artists,Carnaval 2001,0.99,1
367,Leandro De Itaquera 2001,Soundtrack,Various Artists,Carnaval 2001,0.99,1
370,Ipiranga 2001,Soundtrack,Various Artists,Carnaval 2001,0.99,1
371,Morro Da Casa Verde 2001,Soundtrack,Various Artists,Carnaval 2001,0.99,1
375,Mas Que Nada,Latin,Marcos Valle,Chill: Brazil (Disc 1),0.99,1
376,Vôo Sobre o Horizonte,Latin,Marcos Valle,Chill: Brazil (Disc 1),0.99,1
379,Água de Beber,Latin,Marcos Valle,Chill: Brazil (Disc 1),0.99,1
380,Samba da Bençaco,Latin,Marcos Valle,Chill: Brazil (Disc 1),0.99,1
384,Mistério da Raça,Latin,Marcos Valle,Chill: Brazil (Disc 1),0.99,1
385,All Star,Latin,Marcos Valle,Chill: Brazil (Disc 1),0.99,1
389,Maria Fumaça,Latin,Marcos Valle,Chill: Brazil (Disc 1),0.99,1
395,Eu Vim Da Bahia - Live,Latin,Antônio Carlos Jobim,Chill: Brazil (Disc 2),0.99,1
397,Linha Do Horizonte,Latin,Antônio Carlos Jobim,Chill: Brazil (Disc 2),0.99,1
398,Only A Dream In Rio,Latin,Antônio Carlos Jobim,Chill: Brazil (Disc 2),0.99,1
399,Abrir A Porta,Latin,Antônio Carlos Jobim,Chill: Brazil (Disc 2),0.99,1
401,Momentos Que Marcam,Latin,Antônio Carlos Jobim,Chill: Brazil (Disc 2),0.99,1
402,Um Jantar Pra Dois,Latin,Antônio Carlos Jobim,Chill: Brazil (Disc 2),0.99,1
405,Santo Antonio,Latin,Antônio Carlos Jobim,Chill: Brazil (Disc 2),0.99,1
411,Turn The Page,Metal,Metallica,Garage Inc. (Disc 1),0.99,1
412,Die Die My Darling,Metal,Metallica,Garage Inc. (Disc 1),0.99,1
415,Astronomy,Metal,Metallica,Garage Inc. (Disc 1),0.99,1
417,Tuesday's Gone,Metal,Metallica,Garage Inc. (Disc 1),0.99,1
418,The More I See,Metal,Metallica,Garage Inc. (Disc 1),0.99,1
419,A Kind Of Magic,Rock,Queen,Greatest Hits II,0.99,1
420,Under Pressure,Rock,Queen,Greatest Hits II,0.99,1
421,Radio GA GA,Rock,Queen,Greatest Hits II,0.99,1
422,I Want It All,Rock,Queen,Greatest Hits II,0.99,1
423,I Want To Break Free,Rock,Queen,Greatest Hits II,0.99,1
424,Innuendo,Rock,Queen,Greatest Hits II,0.99,1
425,It's A Hard Life,Rock,Queen,Greatest Hits II,0.99,1
426,Breakthru,Rock,Queen,Greatest Hits II,0.99,1
427,Who Wants To Live Forever,Rock,Queen,Greatest Hits II,0.99,1
428,Headlong,Rock,Queen,Greatest Hits II,0.99,1
431,The Invisible Man,Rock,Queen,Greatest Hits II,0.99,1
434,The Show Must Go On,Rock,Queen,Greatest Hits II,0.99,1
437,Black Diamond,Rock,Kiss,Greatest Kiss,0.99,1
438,Hard Luck Woman,Rock,Kiss,Greatest Kiss,0.99,1
440,Love Gun,Rock,Kiss,Greatest Kiss,0.99,1
441,Deuce,Rock,Kiss,Greatest Kiss,0.99,1
442,Goin' Blind,Rock,Kiss,Greatest Kiss,0.99,1
445,She,Rock,Kiss,Greatest Kiss,0.99,1
446,I Was Made For Loving You,Rock,Kiss,Greatest Kiss,0.99,1
447,Shout It Out Loud,Rock,Kiss,Greatest Kiss,0.99,1
448,God Of Thunder,Rock,Kiss,Greatest Kiss,0.99,1
450,Beth,Rock,Kiss,Greatest Kiss,0.99,1
451,Strutter,Rock,Kiss,Greatest Kiss,0.99,1
453,Cold Gin,Rock,Kiss,Greatest Kiss,0.99,1
454,Plaster Caster,Rock,Kiss,Greatest Kiss,0.99,1
455,God Gave Rock 'n' Roll To You,Rock,Kiss,Greatest Kiss,0.99,1
457,De La Luz,Jazz,Spyro Gyra,Heart of the Night,0.99,1
460,Playtime,Jazz,Spyro Gyra,Heart of the Night,0.99,1
462,Valentino's,Jazz,Spyro Gyra,Heart of the Night,0.99,1
463,Believe,Jazz,Spyro Gyra,Heart of the Night,0.99,1
464,As We Sleep,Jazz,Spyro Gyra,Heart of the Night,0.99,1
465,When Evening Falls,Jazz,Spyro Gyra,Heart of the Night,0.99,1
467,Best Thing,Jazz,Spyro Gyra,Heart of the Night,0.99,1
468,Maria,Alternative & Punk,Green Day,International Superhits,0.99,1
469,Poprocks And Coke,Alternative & Punk,Green Day,International Superhits,0.99,1
470,Longview,Alternative & Punk,Green Day,International Superhits,0.99,1
474,She,Alternative & Punk,Green Day,International Superhits,0.99,1
476,Geek Stink Breath,Alternative & Punk,Green Day,International Superhits,0.99,1
477,Brain Stew,Alternative & Punk,Green Day,International Superhits,0.99,1
478,Jaded,Alternative & Punk,Green Day,International Superhits,0.99,1
479,Walking Contradiction,Alternative & Punk,Green Day,International Superhits,0.99,1
480,Stuck With Me,Alternative & Punk,Green Day,International Superhits,0.99,1
483,Redundant,Alternative & Punk,Green Day,International Superhits,0.99,1
485,Minority,Alternative & Punk,Green Day,International Superhits,0.99,1
488,Macy's Day Parade,Alternative & Punk,Green Day,International Superhits,0.99,1
489,Into The Light,Rock,David Coverdale,Into The Light,0.99,1
490,River Song,Rock,David Coverdale,Into The Light,0.99,1
492,Don't You Cry,Rock,David Coverdale,Into The Light,0.99,1
494,Slave,Rock,David Coverdale,Into The Light,0.99,1
495,Cry For Love,Rock,David Coverdale,Into The Light,0.99,1
500,Wherever You May Go,Rock,David Coverdale,Into The Light,0.99,1
501,Grito De Alerta,Latin,Gonzaguinha,Meus Momentos,0.99,1
502,Não Dá Mais Pra Segurar (Explode Coração),Latin,Gonzaguinha,Meus Momentos,0.99,1
503,Começaria Tudo Outra Vez,Latin,Gonzaguinha,Meus Momentos,0.99,1
506,"Diga Lá, Coração",Latin,Gonzaguinha,Meus Momentos,0.99,1
507,Lindo Lago Do Amor,Latin,Gonzaguinha,Meus Momentos,0.99,1
508,Eu Apenas Queria Que Voçê Soubesse,Latin,Gonzaguinha,Meus Momentos,0.99,1
513,Ponto De Interrogação,Latin,Gonzaguinha,Meus Momentos,0.99,1
517,Um Indio,Latin,Chico Buarque,Minha Historia,0.99,1
518,Podres Poderes,Latin,Chico Buarque,Minha Historia,0.99,1
519,Voce Nao Entende Nada - Cotidiano,Latin,Chico Buarque,Minha Historia,0.99,1
521,Menino Do Rio,Latin,Chico Buarque,Minha Historia,0.99,1
524,Queixa,Latin,Chico Buarque,Minha Historia,0.99,1
525,O Leaozinho,Latin,Chico Buarque,Minha Historia,0.99,1
526,Fora Da Ordem,Latin,Chico Buarque,Minha Historia,0.99,1
531,Top Top,Alternative & Punk,Os Mutantes,Minha História,0.99,1
535,Chão De Estrelas,Alternative & Punk,Os Mutantes,Minha História,0.99,1
536,Vida De Cachorro,Alternative & Punk,Os Mutantes,Minha História,0.99,1
539,Rita Lee,Alternative & Punk,Os Mutantes,Minha História,0.99,1
540,"Posso Perder Minha Mulher, Minha Mãe, Desde Que Eu Tenha O Rock And Roll",Alternative & Punk,Os Mutantes,Minha História,0.99,1
542,Meu Refrigerador Não Funciona,Alternative & Punk,Os Mutantes,Minha História,0.99,1
544,Stormbringer,Rock,Deep Purple,MK III The Final Concerts [Disc 1],0.99,1
549,You Fool No One,Rock,Deep Purple,MK III The Final Concerts [Disc 1],0.99,1
553,Houses Of The Holy,Rock,Led Zeppelin,Physical Graffiti [Disc 1],0.99,1
554,Trampled Under Foot,Rock,Led Zeppelin,Physical Graffiti [Disc 1],0.99,1
557,Beija-Flor,Latin,Various Artists,Sambas De Enredo 2001,0.99,1
558,Viradouro,Latin,Various Artists,Sambas De Enredo 2001,0.99,1
562,Mangueira,Latin,Various Artists,Sambas De Enredo 2001,0.99,1
563,União Da Ilha,Latin,Various Artists,Sambas De Enredo 2001,0.99,1
566,Caprichosos,Latin,Various Artists,Sambas De Enredo 2001,0.99,1
567,Tradição,Latin,Various Artists,Sambas De Enredo 2001,0.99,1
571,Love Of My Life,Rock,Santana,Supernatural,0.99,1
572,Put Your Lights On,Rock,Santana,Supernatural,0.99,1
575,Do You Like The Way,Rock,Santana,Supernatural,0.99,1
576,Maria Maria,Rock,Santana,Supernatural,0.99,1
580,El Farol,Rock,Santana,Supernatural,0.99,1
581,Primavera,Rock,Santana,Supernatural,0.99,1
584,Manuel,Latin,Ed Motta,The Best of Ed Motta,0.99,1
585,Entre E Ouça,Latin,Ed Motta,The Best of Ed Motta,0.99,1
589,Um Love,Latin,Ed Motta,The Best of Ed Motta,0.99,1
590,Seis Da Tarde,Latin,Ed Motta,The Best of Ed Motta,0.99,1
593,Do You Have Other Loves?,Latin,Ed Motta,The Best of Ed Motta,0.99,1
594,Agora Que O Dia Acordou,Latin,Ed Motta,The Best of Ed Motta,0.99,1
598,Jeru,Jazz,Miles Davis,The Essential Miles Davis [Disc 1],0.99,1
599,Compulsion,Jazz,Miles Davis,The Essential Miles Davis [Disc 1],0.99,1
602,'Round Midnight,Jazz,Miles Davis,The Essential Miles Davis [Disc 1],0.99,1
603,Bye Bye Blackbird,Jazz,Miles Davis,The Essential Miles Davis [Disc 1],0.99,1
607,So What,Jazz,Miles Davis,The Essential Miles Davis [Disc 1],0.99,1
608,The Pan Piper,Jazz,Miles Davis,The Essential Miles Davis [Disc 1],0.99,1
611,E.S.P.,Jazz,Miles Davis,The Essential Miles Davis [Disc 2],0.99,1
612,Nefertiti,Jazz,Miles Davis,The Essential Miles Davis [Disc 2],0.99,1
616,Black Satin,Jazz,Miles Davis,The Essential Miles Davis [Disc 2],0.99,1
617,Jean Pierre (Live),Jazz,Miles Davis,The Essential Miles Davis [Disc 2],0.99,1
621,Going Down / Highway Star,Rock,Deep Purple,The Final Concerts (Disc 2),0.99,1
627,Let Me Off Uptown,Jazz,Gene Krupa,Up An' Atom,0.99,1
629,Opus No.1,Jazz,Gene Krupa,Up An' Atom,0.99,1
630,Boogie Blues,Jazz,Gene Krupa,Up An' Atom,0.99,1
631,How High The Moon,Jazz,Gene Krupa,Up An' Atom,0.99,1
633,Up An' Atom,Jazz,Gene Krupa,Up An' Atom,0.99,1
634,Bop Boogie,Jazz,Gene Krupa,Up An' Atom,0.99,1
637,Overtime,Jazz,Gene Krupa,Up An' Atom,0.99,1
643,Jungle Drums,Jazz,Gene Krupa,Up An' Atom,0.99,1
644,Showcase,Jazz,Gene Krupa,Up An' Atom,0.99,1
647,Pot-Pourri N.º 4,Bossa Nova,Toquinho & Vinícius,Vinícius De Moraes - Sem Limite,0.99,1
649,Samba Da Volta,Bossa Nova,Toquinho & Vinícius,Vinícius De Moraes - Sem Limite,0.99,1
650,Canto De Ossanha,Bossa Nova,Toquinho & Vinícius,Vinícius De Moraes - Sem Limite,0.99,1
651,Pot-Pourri N.º 5,Bossa Nova,Toquinho & Vinícius,Vinícius De Moraes - Sem Limite,0.99,1
652,Formosa,Bossa Nova,Toquinho & Vinícius,Vinícius De Moraes - Sem Limite,0.99,1
653,Como É Duro Trabalhar,Bossa Nova,Toquinho & Vinícius,Vinícius De Moraes - Sem Limite,0.99,1
